rec_id,culture,given_name,surname,date_of_birth,phone_number,national_identifier,medical_record_number,sex
rec-14094-org,uga,harrison,enatu,19651009,712803339,78762664,RUK-136533,
rec-14095-org,uga,charlie,ayubu,19890216,782251404,56058202,RUK-967249,
rec-14096-org,uga,olive,gamutambuli,19860906,712616994,40123340,NSU-433035,f
rec-14097-org,uga,kyomuhendo,tumuhamye,19970309,774433221,78431824,KSG-352834,f
rec-14098-org,uga,patricaa,macho,19990630,774330062,50033304,RUK-101930,f
rec-14099-org,uga,kabahuma,batumanyire,19040610,772372071,63725990,KMC-931527,f
rec-14100-org,uga,asumaani,agumeneitwe,19960814,752042294,25727674,KMC-519257,f
rec-14101-org,uga,ndibarema,muyambi,19730118,712284118,96826821,RUK-403765,f
rec-14102-org,uga,febron,nkuruziza,19090825,774501114,44593642,KSG-965096,m
rec-14103-org,uga,rasul,ntakiruta,19430421,782347005,26347468,KUB-364483,m
rec-14104-org,uga,jed,atukwase,,782251448,27989692,RUK-159595,
rec-14105-org,uga,kemigabo,yawuga,19091010,752181148,14173091,KMC-698515,f
rec-14106-org,uga,bellencira,edreda,19541123,,29233073,MBA-355928,f
rec-14107-org,uga,constance,nakawuki,19910224,712960455,97471249,KSD-301973,f
rec-14108-org,uga,paul,kyalisima,19661120,772844786,44249043,KSD-328729,f
rec-14109-org,uga,scott,kawooya,19470824,712110330,16881785,MPK-787634,
rec-14110-org,uga,jetress,donge,19101215,752925267,12135314,NSU-467640,f
rec-14111-org,uga,kagoro,singo,19291217,782009122,37143460,KUB-885060,f
rec-14112-org,uga,campbell,komakech,19640627,782714605,49138555,MPK-260356,
rec-14113-org,uga,zaika,kanyago,19221223,782980713,93337961,KUL-599545,f
rec-14114-org,uga,kemigisha,reshius,19340425,752924066,28119935,KUB-898275,f
rec-14115-org,uga,charlie,okot,19010830,774845134,14033247,KLH-534940,
rec-14116-org,uga,natal,gasumuni,19050418,782575700,24113478,KSG-311146,m
rec-14117-org,uga,sofie,matege,19770706,782590214,60572862,KSG-686605,f
rec-14118-org,uga,sipher,basalirwa,19740304,712828738,30783231,RUK-549334,f
rec-14119-org,uga,twine,namugabi,19180307,782667464,91036229,KMC-159178,f
rec-14120-org,uga,jasmine,,19110227,752335376,59643245,KUB-377754,
rec-14121-org,uga,angelica,kemema,19000904,772621887,97802207,MPK-847442,f
rec-14122-org,uga,kihika,seruyange,19190813,752862154,53727915,KLH-471160,f
rec-14123-org,uga,alison,tumusikyirize,,752678497,12865154,MPK-815632,
rec-14124-org,uga,kugonza,chepengat,19661125,772067292,82909289,KUL-203716,m
rec-14125-org,uga,anna,,19040512,712840684,43172538,KUL-192881,
rec-14126-org,uga,amy,kyererezi,19160408,782078819,25924377,KMC-121685,
rec-14127-org,uga,chloe,erifazi,19061230,774184954,91541178,KUL-884132,
rec-14128-org,uga,nabukeera,nakye,19680229,772286640,84388547,KSG-392949,f
rec-14129-org,uga,josephat,monu,19411026,772451428,33679040,MPK-361172,f
rec-14130-org,uga,maddison,alasai,19930227,772352972,60560369,NSU-699169,
rec-14131-org,uga,janiffer,konga,19370620,,55484002,FPL-897618,f
rec-14132-org,uga,rugorora,seruyange,19281010,782174795,44670039,MPK-561034,f
rec-14133-org,uga,fazira,tebajjwa,19180502,752910575,75422395,MBA-426040,f
rec-14134-org,uga,zerida,omunu,,752085914,77451147,KSG-158571,f
rec-14135-org,uga,jennipher,kiguyi,19780312,752081741,68671354,KLH-399038,f
rec-14136-org,uga,peninnah,nanyanga,19120622,774260246,98230869,KLH-909541,f
rec-14137-org,uga,teresa,teru,19260629,712025753,96217445,KUB-267942,
rec-14138-org,uga,dinna,,19650802,712667926,71247285,KUL-188127,f
rec-14139-org,uga,tukamuhabwa,vian,19810723,772148712,80670518,KMC-861293,f
rec-14140-org,uga,hafisa,senyonga,19021122,,37161419,FPL-259850,f
rec-14141-org,uga,cidonia,kamate,,772426357,44836067,MBA-754923,f
rec-14142-org,uga,priscilla,nanjeru,19540202,782327651,86622848,NSU-489751,f
rec-14143-org,uga,deojeni,gevasiano,19250618,774658359,86050892,KMC-533945,f
rec-14144-org,uga,roselyn,tabu,,774697107,88799045,RUK-725981,f
rec-14145-org,uga,zilder,aya,19030909,712412512,70410370,KMC-242930,f
rec-14146-org,uga,brodie,makupe,19580620,712048496,40521515,KSG-929530,
rec-14147-org,uga,jeniva,remegio,19921224,774595427,77598914,KSG-133643,f
rec-14148-org,uga,colline,afayocan,19500728,712698459,57272529,KLH-721266,f
rec-14149-org,uga,kabuleeta,,19290624,752130884,96585040,KUL-858314,f
rec-14150-org,uga,alexander,nashanga,19930331,712699330,33519651,KMC-703564,
rec-14151-org,uga,makkah,namu,19480908,782064681,15153825,RUK-351964,f
rec-14152-org,uga,scovia,tibategeza,19330912,772261715,23772304,KUB-380834,f
rec-14153-org,uga,ethan,edinansi,19740506,712198415,44760502,MPK-419073,
rec-14154-org,uga,jessica,nyerere,19050905,712018605,80423974,MPK-330585,f
rec-14155-org,uga,elvira,banywana,19000701,782601898,16671319,FPL-443574,f
rec-14156-org,uga,caitlin,tukamamushaba,19810407,712861523,27612100,KUL-463864,
rec-14157-org,uga,jake,emasu,19890203,774044189,31851284,MPK-673042,
rec-14158-org,uga,marolyne,mwijukye,19980112,712064945,18521050,KLH-944851,f
rec-14159-org,uga,georgia,tumukugize,19911114,782182076,29073909,KSD-510115,
rec-14160-org,uga,sucess,namugerwa,19310222,712469055,54851924,NSU-945911,m
rec-14161-org,uga,derrick,mukanoheri,19061024,772963783,24058317,KUB-888145,m
rec-14162-org,uga,nataline,magara,19140728,752211604,51648946,NSU-866267,f
rec-14163-org,uga,ele,nyama,19610418,782762211,68754968,RUK-107287,f
rec-14164-org,uga,steven,lubuya,19990626,772524174,71199134,RUK-800688,
rec-14165-org,uga,odongo,mbusa,19730323,772332484,70938318,MPK-970365,m
rec-14166-org,uga,nabakooza,,19020305,712424706,67475882,MBA-788897,m
rec-14167-org,uga,kabonesa,adiol,,774563110,72384082,KSD-439842,f
rec-14168-org,uga,morine,namusule,,712710771,11878777,KUL-525711,f
rec-14169-org,uga,kariyo,nagawuga,,752196351,44653701,KSG-244820,m
rec-14170-org,uga,anociate,ojuka,19040423,774800250,56808397,KUL-574782,f
rec-14171-org,uga,iddi,meliku,19471228,774496445,88844322,KMC-603188,f
rec-14172-org,uga,pallene,serusago,19631019,712097182,30714341,KMC-242490,f
rec-14173-org,uga,freddy,rubasha,19090405,772916816,60459089,KSG-549632,m
rec-14174-org,uga,ellan,opayoru,19820513,752406320,99192370,KUB-905896,f
rec-14175-org,uga,ndabirola,basaasira,19310719,712708904,68105592,MPK-690872,f
rec-14176-org,uga,annita,shadia,19770814,774752720,17062086,KUB-966915,f
rec-14177-org,uga,sentimba,sekaya,19810318,712210289,46189632,FPL-197319,f
rec-14178-org,uga,thomas,mushabenta,19221206,712297761,47178799,KSG-209495,
rec-14179-org,uga,jeninah,mbareeba,19390706,774477270,63049912,KMC-693751,f
rec-14180-org,uga,alana,malisi,19021109,774279735,23419910,MBA-988202,
rec-14181-org,uga,behangana,haliima,,774966460,19977870,MPK-487696,f
rec-14182-org,uga,campline,kyaboona,19670928,774603020,52040629,RUK-542807,f
rec-14183-org,uga,gorrett,kirokimu,19801105,752335156,66633037,RUK-521739,m
rec-14184-org,uga,keneema,kawanguzu,19280721,,30478657,FPL-919810,f
rec-14185-org,uga,rita,aliganyira,19600201,772949300,58003371,KSD-299594,f
rec-14186-org,uga,abgail,udita,19760910,774900642,78391669,KSD-545633,f
rec-14187-org,uga,michaela,senti,19920714,712688855,81502606,FPL-537238,
rec-14188-org,uga,nazziwa,ntabadde,19420823,774936209,86477478,NSU-187722,f
rec-14189-org,uga,kihika,barugahare,19570408,774032311,38418002,FPL-428189,f
rec-14190-org,uga,cancy,twesigire,19431202,774100327,49863489,MPK-478870,f
rec-14191-org,uga,margeret,nakiwolo,19900329,772868436,67165586,MPK-783451,f
rec-14192-org,uga,liberty,kihumuro,19850805,712594977,74700808,KLH-876367,f
rec-14193-org,uga,crescent,wanyana,19500731,774894829,57495009,MBA-629286,f
rec-14194-org,uga,feresta,semakula,19580924,774661747,22015237,KUL-633314,f
rec-14195-org,uga,ismail,kiribaki,19011125,782107090,84272190,RUK-364528,f
rec-14196-org,uga,norah,anyinge,19020519,782828602,48162923,NSU-454413,f
rec-14197-org,uga,polly,mbulankende,19211120,782025654,79795483,KUB-987455,f
rec-14198-org,uga,shillah,nakigudde,19300317,782480311,83014714,FPL-209912,f
rec-14199-org,uga,emiily,pasto,19941008,782777785,33253637,KMC-491985,
rec-14200-org,uga,fashiru,mbuga,19920905,772810831,21305032,KMC-672479,f
rec-14201-org,uga,enin,nakavuma,19850912,772995198,82153478,NSU-803027,f
rec-14202-org,uga,elizabeth,ntete,19730617,712848422,78105011,KSG-214398,
rec-14203-org,uga,hariet,kobulisa,19151106,,25036639,KSD-154965,f
rec-14204-org,uga,,atuhaire,19250617,752648664,51245613,KSG-535035,f
rec-14205-org,uga,julia,lugolobi,19510904,772854859,80606342,KUB-859922,f
rec-14206-org,uga,evanice,byarufu,19050113,772428248,19917408,NSU-849781,f
rec-14207-org,uga,tonny,ajilong,19200622,772786902,99575452,KUB-596103,f
rec-14208-org,uga,caro,oloit,19120731,772635908,18576131,MPK-850020,m
rec-14209-org,uga,phillis,nakisige,,774470238,96187111,MBA-494805,f
rec-14210-org,uga,ashleigh,birclum,,772184344,31683331,KSD-586466,
rec-14211-org,uga,celline,bakole,,,27477458,KUB-383642,f
rec-14212-org,uga,charity,eldadi,19911229,752195029,90796533,MPK-893660,f
rec-14213-org,uga,evan,babita,19910409,774691369,52684495,KUL-848861,
rec-14214-org,uga,matyasi,tibanyendera,19791114,712439092,31099931,FPL-281964,m
rec-14215-org,uga,wilson,mwebembezi,19830113,774140407,63536936,KUL-881265,m
rec-14216-org,uga,suzan,qirigano,19800725,,42070659,KSG-201689,f
rec-14217-org,uga,nasanday,twemwesigye,19120227,712352167,14336315,MBA-542373,f
rec-14218-org,uga,nsabimana,sumbaatala,19050512,782769104,49790243,MBA-370447,f
rec-14219-org,uga,ibra,rwabuhinga,19620324,712280676,80527956,KSD-336016,f
rec-14220-org,uga,ayesiga,roland,19040127,772955260,28786008,MPK-645345,f
rec-14221-org,uga,ele,roberts,19010720,712187456,15950605,KLH-652647,f
rec-14222-org,uga,dickson,akareu,19090101,,76328328,KUL-902154,f
rec-14223-org,uga,zimonia,,19501012,712626127,25487401,KMC-902193,f
rec-14224-org,uga,iris,nampwera,19751023,772444275,33676961,MBA-535489,f
rec-14225-org,uga,dina,byasalya,,772895813,68957132,MPK-148524,f
rec-14226-org,uga,deogratias,ebiru,19221130,,63961198,KSD-732024,f
rec-14227-org,uga,ketty,ekikyo,,774421602,24971213,KUB-403338,f
rec-14228-org,uga,amy,toolit,19291118,774732460,89598640,NSU-961016,
rec-14229-org,uga,placida,konyi,19300218,774949485,75069730,RUK-468035,f
rec-14230-org,uga,leocadia,mukoka,19590902,782262919,73619417,RUK-940802,f
rec-14231-org,uga,lutebuka,agatha,19641003,774179246,87497756,KMC-945747,f
rec-14232-org,uga,olivia,viito,19720115,752063009,53233406,KLH-176080,f
rec-14233-org,uga,carolyn,mukwenseri,19460919,782573330,30890928,KMC-451160,f
rec-14234-org,uga,partric,akuka,19921015,772587372,51815093,NSU-405029,m
rec-14235-org,uga,katherine,akatwijuka,19130401,774312137,42211613,RUK-438750,
rec-14236-org,uga,mikayla,amechai,19380326,782841416,49444479,MPK-262845,
rec-14237-org,uga,delis,kitageda,19561121,712419463,34691923,KSD-115359,f
rec-14238-org,uga,noah,amwony,19101107,,78748434,KLH-493545,m
rec-14239-org,uga,elias,tibesigwa,19510522,772809791,44217012,KMC-360856,m
rec-14240-org,uga,theopistal,amuge,19730830,782034497,72106693,KLH-504745,m
rec-14241-org,uga,martine,,19390313,,35660280,KUL-608563,f
rec-14242-org,uga,sophie,mbarimu,,772404284,13465649,RUK-837607,f
rec-14243-org,uga,judlin,nantandwe,19820420,772229718,14359811,MPK-423910,f
rec-14244-org,uga,tegila,sokondina,19700707,752410766,84394372,KMC-729516,f
rec-14245-org,uga,clemmy,abijoru,19290508,782420232,39830040,NSU-874856,f
rec-14246-org,uga,kye,isanga,19770313,752234080,51545790,FPL-884714,
rec-14247-org,uga,ashlie,amutuhaire,19400803,782745994,63688942,KMC-583611,
rec-14248-org,uga,shelly,mubende,19250831,782548453,83204028,KLH-349675,f
rec-14249-org,uga,veronica,mbwirabanua,19190628,712178055,29617010,NSU-776835,f
rec-14250-org,uga,maniraguha,ddungu,19431006,774121262,74352052,KUB-868658,m
rec-14251-org,uga,modesta,teru,,752916378,39372462,MPK-243377,f
rec-14252-org,uga,medina,owora,19250806,752115121,14349599,NSU-874104,f
rec-14253-org,uga,jamali,biferamunda,19370729,772806523,23036321,KMC-654859,f
rec-14254-org,uga,iris,julie,19140527,752030890,33753318,MPK-836046,f
rec-14255-org,uga,maureen,vian,19710207,772734043,26611119,KUL-138562,f
rec-14256-org,uga,nyangoma,angualia,19980105,712488610,72407536,KMC-987547,f
rec-14257-org,uga,bahati,berochan,19221222,,50182323,KUB-274549,f
rec-14258-org,uga,tukamuhebwa,ssemugooma,19610902,782852380,43559843,KSD-243105,f
rec-14259-org,uga,babirye,bamwine,19521225,772998929,80328942,MPK-115732,m
rec-14260-org,uga,nakasumba,nasuru,19930327,712457757,14572552,RUK-400899,f
rec-14261-org,uga,charity,olung,19430705,782366231,58295173,MPK-438413,f
rec-14262-org,uga,muteesa,kinyamaseke,19310222,782249224,33351853,FPL-994074,f
rec-14263-org,uga,oliver,lutaya,19500127,712897755,35347659,KSD-754112,
rec-14264-org,uga,daniel,osenda,19741004,772013279,23135468,KSD-744945,
rec-14265-org,uga,benadate,kibone,19021109,774704626,29652451,KSD-330324,f
rec-14266-org,uga,jowasi,namigugu,19630406,772155963,98732105,NSU-954751,m
rec-14267-org,uga,boniface,okare,19130319,,41314547,KSG-371445,m
rec-14268-org,uga,ninsiima,isiiko,19350317,772450706,26836089,RUK-702245,f
rec-14269-org,uga,kyarikora,amonyo,19210131,,60881781,NSU-362636,f
rec-14270-org,uga,blake,sliver,19871128,772276564,16718916,KUB-566071,
rec-14271-org,uga,anton,twoygire,19830613,752773494,68578163,KSD-124079,
rec-14272-org,uga,consolate,aibo,19270314,752399450,17212070,KMC-427273,f
rec-14273-org,uga,brenda,senyonga,19220714,774193060,48586035,KUL-130590,f
rec-14274-org,uga,businge,,19420716,712890115,88664076,KSG-484099,m
rec-14275-org,uga,iaa,angucheya,19791127,772073983,63809175,KSG-243891,f
rec-14276-org,uga,georgia,butera,,782298353,22541242,KSG-724488,
rec-14277-org,uga,sauya,nakafeero,19050404,774088416,35764506,KSG-547872,f
rec-14278-org,uga,shafika,tumuhereza,,752246140,85625224,RUK-996462,f
rec-14279-org,uga,joshua,mugide,19140727,782146080,22392893,FPL-486664,
rec-14280-org,uga,speria,kiprotwo,19340521,772357829,56556794,KUL-190765,f
rec-14281-org,uga,roberta,byogero,19570316,712904112,50676003,RUK-229281,
rec-14282-org,uga,jessica,nakawuma,19390505,712628615,89371698,KMC-994358,
rec-14283-org,uga,martha,kanabi,19570618,772159581,28294176,FPL-440952,f
rec-14284-org,uga,angela,clementi,19970910,774719861,41332045,KUB-746123,f
rec-14285-org,uga,anociate,namukisa,19620112,752137669,94164704,KMC-305716,f
rec-14286-org,uga,tuketeengyeka,nayebare,19961214,782352349,65786691,RUK-499352,f
rec-14287-org,uga,erin,aseru,,752914832,72305979,FPL-421362,
rec-14288-org,uga,kwarisima,asau,19290417,712446844,62369791,FPL-279057,f
rec-14289-org,uga,emiily,stanely,19910610,772002865,96907830,RUK-603591,
rec-14290-org,uga,berita,ariheihi,19530624,782800981,76899857,KSD-928579,f
rec-14291-org,uga,tulyahebwa,idipo,,782919970,91556792,NSU-789498,f
rec-14292-org,uga,byambweenu,munyamahoro,,772011229,27580362,KUL-626257,m
rec-14293-org,uga,aisha,namiyingi,19071229,782195031,66851910,KSG-109035,f
rec-14294-org,uga,carly,biira,19310421,782316175,96471058,FPL-246738,
rec-14295-org,uga,benjamin,ceasar,19971128,752937769,33556788,KUB-545434,
rec-14296-org,uga,afuwa,ondera,19410405,,36510652,RUK-320672,f
rec-14297-org,uga,alleni,walugembe,19180810,772065908,28978995,KUB-880795,f
rec-14298-org,uga,ambrose,jessy,19280125,772074802,30794518,FPL-711578,f
rec-14299-org,uga,joshua,binefance,19980222,774699700,13311389,KMC-982727,m
rec-14300-org,uga,maniraguha,barisigara,19011211,752028770,69297527,MBA-971671,m
rec-14301-org,uga,euphrasia,siwunwa,19860602,712179061,82294343,RUK-412415,f
rec-14302-org,uga,jennifer,ndalwa,19200914,,65850735,KSD-327013,f
rec-14303-org,uga,tarsila,nakibogo,19901222,,12292952,KSD-552261,f
rec-14304-org,uga,victoria,nakatudde,19591019,712533063,55094291,KUB-862500,f
rec-14305-org,uga,mujuni,komuhangisa,19430112,,77270827,MPK-120837,m
rec-14306-org,uga,joanitah,lukuyiza,19280808,752288124,84490185,KUL-259617,f
rec-14307-org,uga,zenus,tugeineyo,19811228,712794239,70417026,RUK-456627,m
rec-14308-org,uga,jennipher,awidi,19140608,772061070,19707966,KMC-678293,f
rec-14309-org,uga,alice,namuli,19850707,772330072,27769137,MPK-776784,f
rec-14310-org,uga,anamaria,bithum,19360724,772024200,90960790,KSD-727702,f
rec-14311-org,uga,ursula,billy,19080108,782246691,40766254,KLH-690160,f
rec-14312-org,uga,zauja,kuhanda,,752060005,92510345,RUK-378212,f
rec-14313-org,uga,melinda,namusubo,19040618,774695108,87646174,MPK-181707,
rec-14314-org,uga,jeredin,kaks,19330305,782348362,31172280,FPL-170916,m
rec-14315-org,uga,emmuculate,kanyago,19480503,752821172,54104802,KUL-371472,f
rec-14316-org,uga,kyomugisha,owori,19950404,712136857,48448126,FPL-633778,f
rec-14317-org,uga,zarina,nagujja,19430213,712660681,73367230,FPL-148366,f
rec-14318-org,uga,tibategyeza,,19751127,752874447,57529220,KSD-533916,f
rec-14319-org,uga,faiza,lyavala,,772358921,55573878,KSG-739795,f
rec-14320-org,uga,kassy,okwonga,,774464021,49070752,KSD-912264,f
rec-14321-org,uga,dorcus,mpimbazi,19211020,752231503,36825906,KSG-371896,m
rec-14322-org,uga,pruedence,orodriyo,19061007,,95399619,FPL-230223,f
rec-14323-org,uga,leticia,mwebembegi,19461205,772640071,91325817,KMC-472275,f
rec-14324-org,uga,zimonia,twakiire,,772559673,19782829,KMC-817858,f
rec-14325-org,uga,shakirah,basebe,19680215,774686618,13801944,KLH-772239,f
rec-14326-org,uga,louise,ssimbwa,19390814,712797513,70576582,FPL-843421,f
rec-14327-org,uga,comfort,akatuhimbisa,19690305,772465494,14565318,KSG-667386,m
rec-14328-org,uga,medard,rosely,19351012,712005084,14694100,KMC-932272,m
rec-14329-org,uga,julia,petra,19040815,774534512,80480299,KSG-383694,f
rec-14330-org,uga,ampaire,aliwayatya,19500130,712981115,52645190,MBA-757785,f
rec-14331-org,uga,winnie,acham,,774548354,21167702,FPL-706166,f
rec-14332-org,uga,kaitlin,basasibwaki,19520811,752146877,26318447,MPK-579086,
rec-14333-org,uga,beebwa,kaahwe,19851013,772900542,23682734,KSG-104107,f
rec-14334-org,uga,kanyama,phoebe,19640212,712340904,54338556,RUK-544930,f
rec-14335-org,uga,lily,emeetai,19750904,712371759,17745412,FPL-271309,
rec-14336-org,uga,sorea,namukose,19810505,752463919,24752858,MPK-812719,f
rec-14337-org,uga,sam,bafuwa,19440131,774028278,62880551,KLH-428471,m
rec-14338-org,uga,abigaba,mukebezi,19851224,774249470,68817906,KUB-959647,f
rec-14339-org,uga,,kiyemba,19201001,772420901,81310398,KUB-759117,f
rec-14340-org,uga,campline,kamwiine,19170806,772312631,16490206,MPK-551311,f
rec-14341-org,uga,aharimpisa,edrida,19330207,782957212,91557208,KSD-186214,f
rec-14342-org,uga,junior,kipsang,19910314,752186292,33665014,KLH-320391,m
rec-14343-org,uga,anasthesia,nabukubya,19150321,752959763,76733124,KUL-544131,f
rec-14344-org,uga,janiffer,,19050513,772011975,89467742,KSD-705287,f
rec-14345-org,uga,najjemba,cwinyaai,19170919,772078280,97502407,NSU-716250,f
rec-14346-org,uga,ronate,ampuriire,19630817,782272113,52096144,KSG-970223,f
rec-14347-org,uga,elvira,tiperu,19020908,752400150,60144522,MPK-795277,f
rec-14348-org,uga,anthea,mola,19950917,752292759,79426208,KUB-991449,
rec-14349-org,uga,faustine,etien,19970818,782295914,42400654,KLH-776770,f
rec-14350-org,uga,zimonia,pinyoloya,19620712,782722879,50858582,KUL-808805,f
rec-14351-org,uga,akampurira,ceasar,19300813,752289936,54505583,NSU-972116,f
rec-14352-org,uga,vianney,namukugo,19600130,772766136,47707947,MBA-812299,f
rec-14353-org,uga,sylivia,awoli,19700322,774652163,12147076,MBA-630998,f
rec-14354-org,uga,faith,niyonzima,19020325,774363853,17905940,FPL-143143,f
rec-14355-org,uga,asumaani,namulindwa,19271219,712561633,15870758,KUL-370564,f
rec-14356-org,uga,alexandra,ndimwikiza,19980912,752518889,49760183,KMC-260288,
rec-14357-org,uga,specioza,rwakiziba,19880112,772773092,70226794,KSD-697548,f
rec-14358-org,uga,tumutendereza,kichoncho,19040619,712601981,33551968,KLH-486052,f
rec-14359-org,uga,jakwonga,galamoi,19900214,,53827498,NSU-772861,f
rec-14360-org,uga,evaline,halera,19910615,782416023,56901892,FPL-280795,f
rec-14361-org,uga,meddy,twinomuhangi,,752727871,93907973,KSD-126293,f
rec-14362-org,uga,eleni,kibike,,752455566,27641072,KSG-937383,
rec-14363-org,uga,wannyana,lwanga,19320709,782395936,24490699,FPL-110700,f
rec-14364-org,uga,lili,zemei,19130928,782936308,42965471,KSG-707121,f
rec-14365-org,uga,yatuha,namusubo,19610816,752612620,61163757,KLH-717434,f
